ra	dec	plx	pmra	pmdec	G	BP	RP
324.258927	58.353895	1.0216	5.895	0.649	12.730	13.702	11.749
324.391179	57.036035	1.3168	-4.764	-0.216	12.731	13.173	12.115
326.329304	57.290916	1.2985	-4.667	-9.530	12.731	13.231	12.059
325.780208	57.188725	1.5647	3.390	0.654	12.732	13.194	12.098
323.090040	57.175268	1.1180	-2.428	-1.811	12.733	13.158	12.132
325.223703	58.460279	2.1935	0.416	-6.170	12.733	13.254	12.046
325.699368	57.177339	0.6116	-3.698	-6.785	12.733	13.556	11.841
323.192507	56.931425	2.5095	7.259	-0.381	12.734	13.102	12.195
325.776882	58.710021	1.0902	-3.790	-5.122	12.734	13.002	12.306
325.123353	57.289420	3.9031	31.578	17.516	12.737	13.190	12.123
324.819448	56.635413	4.2203	46.305	-11.439	12.739	13.244	12.080
324.289953	58.047232	0.7199	-3.839	-7.111	12.740	13.584	11.834
326.909510	58.047831	1.1623	-1.995	0.014	12.741	13.073	12.237
322.982058	57.717304	2.9009	-4.465	-8.970	12.741	13.106	12.208
324.294569	57.436194	1.0866	-2.915	-5.233	12.742	13.486	11.899
325.583836	57.175578	0.2213	-0.103	-2.327	12.742	14.562	11.482
326.336026	57.701761	0.4121	-1.475	-4.544	12.743	14.551	11.484
327.001854	58.169271	0.3125	-2.317	-3.268	12.743	15.472	11.320
324.891236	57.884638	0.4063	-1.837	-1.587	12.744	14.148	11.601
322.880726	58.377483	0.2716	-3.757	-2.940	12.745	14.352	11.541
323.092935	57.671970	1.1574	2.002	-5.980	12.747	13.066	12.258
325.692741	58.093420	0.7023	-2.508	-6.098	12.747	13.690	11.786
326.677164	58.066779	2.1619	1.736	-8.507	12.747	13.234	12.091
326.252006	56.497920	0.6925	-0.145	1.984	12.749	13.548	11.874
324.623980	56.324112	0.4087	-2.486	-4.250	12.753	15.971	11.280
325.332313	57.276213	1.2229	-8.274	-7.258	12.753	13.096	12.236
325.442777	58.439333	0.3426	-3.119	-2.542	12.753	15.332	11.351
324.692938	56.753176	1.4378	2.908	5.293	12.755	13.215	12.123
324.858984	57.002546	1.0904	-0.977	-6.396	12.756	13.106	12.229
326.007251	57.089971	0.2811	-2.554	-3.656	12.758	16.620	11.221
325.823238	57.263049	0.8186	4.229	-3.009	12.758	13.717	11.759
325.061312	58.587789	0.9033	0.740	-5.363	12.759	13.767	11.770
326.844239	57.180596	0.6563	-10.753	-7.342	12.760	13.830	11.740
324.944403	57.662631	0.1691	-3.124	-2.693	12.760	14.738	11.459
324.262190	57.783463	2.1842	14.607	19.946	12.761	13.165	12.186
323.875695	57.173838	1.5819	-3.914	-8.739	12.764	13.233	12.120
325.433323	58.222072	0.1686	-3.118	-2.155	12.764	16.430	11.205
324.510824	58.293446	0.2217	-1.681	-4.658	12.765	14.630	11.490
323.688785	57.782136	1.1508	-4.198	-3.263	12.765	13.135	12.216
323.044031	56.483384	1.1116	-1.970	-5.407	12.766	13.182	12.170
325.048442	56.920132	0.8451	1.671	1.176	12.766	13.185	12.169
325.791688	57.998895	1.8429	5.479	6.002	12.766	13.171	12.055
323.743808	57.914150	0.0000	0.000	0.000	12.766	12.731	11.846
326.406455	58.205270	0.4322	0.500	-0.860	12.767	14.125	11.639
325.697682	56.619644	1.5433	-2.814	-3.182	12.768	13.152	12.209
324.918149	58.381395	1.0732	-2.355	-5.037	12.768	13.190	12.163
322.807196	57.678883	1.6932	3.226	-4.512	12.769	13.243	12.124
326.153382	57.761509	0.7282	-1.404	-2.479	12.769	13.209	12.150
326.421068	57.385867	0.7444	-2.246	-3.754	12.770	13.091	12.270
324.607421	56.976945	2.3920	10.938	8.231	12.771	13.166	12.201
325.913974	57.766474	0.4220	-3.629	-2.505	12.771	14.291	11.588
323.902749	57.269984	3.1749	-1.690	0.082	12.772	13.563	11.680
323.423011	58.276201	0.3160	-4.473	-4.808	12.772	15.226	11.381
322.985910	57.722851	1.2935	-1.874	-5.712	12.775	13.139	12.238
326.415892	58.483642	1.1266	0.104	-6.814	12.776	13.244	12.112
324.976675	57.012064	0.5532	-1.051	-4.476	12.779	13.715	11.828
325.003159	56.881865	0.5852	1.152	1.523	12.779	13.543	11.923
322.638039	57.876485	0.7757	-2.980	-2.368	12.779	13.282	12.087
325.657219	57.947987	1.1331	-3.679	-5.261	12.779	13.041	12.359
324.105042	56.481392	1.3396	-4.568	-5.593	12.781	13.344	12.061
324.383319	56.163741	0.6608	-0.850	-3.049	12.782	16.829	11.227
325.582904	57.157632	1.3512	1.582	-2.716	12.782	13.136	12.252
323.569266	56.370517	0.3822	-1.287	-5.600	12.782	14.060	11.682
326.519399	57.340482	1.8501	-19.338	-11.238	12.783	13.235	12.158
322.441841	57.842944	0.4846	-5.015	-6.386	12.784	14.256	11.608
326.457007	57.414599	4.6548	49.457	41.848	12.784	13.291	12.126
326.067104	56.726471	0.7027	3.434	0.557	12.785	13.791	11.785
324.071231	58.629966	0.4291	-0.058	-1.228	12.785	14.309	11.601
327.117874	57.309176	2.4124	-12.969	-5.759	12.786	13.213	12.187
324.259248	57.414153	0.6135	-3.339	-8.604	12.786	13.712	11.838
325.897846	56.560636	1.8687	18.332	3.134	12.788	13.283	12.124
325.382242	57.303847	1.1639	-3.420	-2.828	12.788	13.208	12.195
323.391318	57.101639	0.4889	-2.574	-1.700	12.789	13.870	11.765
324.535159	56.520730	0.2495	-3.764	-3.896	12.790	14.487	11.560
322.469130	57.047346	0.0838	-2.049	-1.993	12.791	16.248	11.329
325.586486	56.932826	2.5583	19.124	-32.220	12.792	13.216	12.188
326.640971	56.863956	2.8971	23.634	-6.827	12.792	13.248	12.161
326.575337	57.976549	0.0434	-2.460	-2.038	12.793	15.059	11.438
324.930335	56.905470	0.5741	-0.978	-3.314	12.794	13.680	11.866
324.666117	58.443129	0.6368	2.870	1.538	12.795	13.770	11.824
326.995956	57.500356	0.9537	-9.001	-4.912	12.795	14.051	11.698
326.216926	57.980862	0.4972	0.376	-3.383	12.796	13.880	11.774
324.537944	57.014024	0.4361	-5.279	-3.379	12.800	14.039	11.712
322.782542	57.454688	2.2890	5.742	-8.222	12.800	13.557	11.919
326.269700	57.521833	1.0241	-2.701	-3.021	12.800	13.122	12.295
324.329402	58.744784	1.1814	-1.611	-3.397	12.800	13.130	12.294
324.885973	56.920212	0.6394	-2.047	-5.627	12.801	13.736	11.850
323.262004	57.994078	1.0703	-2.887	-6.140	12.801	13.274	12.138
324.465701	57.447897	1.0385	-2.659	-4.952	12.801	13.442	12.018
324.328755	58.634351	1.0808	-1.553	-3.229	12.802	13.326	12.091
325.869290	57.650955	0.3429	-3.803	-4.013	12.803	15.017	11.456
326.279122	58.566293	0.2352	-3.900	-5.202	12.803	14.217	11.655
324.947066	57.780102	0.5656	-5.656	-6.244	12.804	13.734	11.853
324.910417	57.401513	0.0881	-2.517	-2.219	12.804	14.536	11.564
326.048468	56.825041	0.2092	-1.105	-2.407	12.804	15.223	11.425
323.323870	56.932367	2.4220	-4.881	-27.070	12.804	13.195	12.246
324.594969	58.260475	0.8008	-0.166	-2.076	12.805	13.828	11.810
324.494484	58.027423	0.6277	0.816	10.006	12.808	13.719	11.863
326.400801	56.778408	0.6470	-4.371	0.778	12.808	13.378	12.081
323.808290	58.066512	2.0647	-2.902	-2.534	12.808	13.211	12.227
323.757609	56.394001	1.6727	0.442	-1.081	12.809	13.309	12.141
322.646275	57.102502	1.3371	4.858	-0.601	12.809	13.499	11.998
326.407929	58.212196	0.4971	-6.244	-1.827	12.810	14.044	11.726
324.425076	57.055759	1.0492	3.977	-0.375	12.810	13.171	12.270
324.811039	57.387448	1.0429	-2.211	-4.005	12.810	13.547	11.964
325.938009	56.297242	0.6826	-2.921	-3.433	12.812	13.047	12.414
325.904304	57.240545	0.8087	-2.764	-2.504	12.812	13.234	12.136
323.572854	56.340372	1.0854	-5.101	-3.185	12.813	13.212	12.217
326.449334	57.469241	2.0993	-0.412	-5.251	12.813	13.254	12.198
325.939529	56.786356	1.2185	0.572	-1.577	12.814	13.237	12.212
324.666071	57.329145	1.3454	-0.018	4.079	12.815	13.275	12.148
324.792240	58.699699	0.7469	-3.659	-0.881	12.815	13.909	11.789
324.591032	57.571409	1.8780	-9.086	-27.171	12.816	13.561	11.970
325.220383	56.493402	0.5821	1.697	-0.577	12.816	13.675	11.904
324.897294	58.652372	0.7771	1.437	-1.652	12.817	13.958	11.770
326.918149	57.258773	2.1678	0.534	0.125	12.818	13.235	12.226
323.160614	56.670805	4.9446	-2.963	-11.858	12.821	13.346	12.145
325.413292	57.192588	1.5365	3.685	-0.746	12.821	13.264	12.205
326.035126	56.418718	2.4047	30.017	34.888	12.821	13.223	12.240
323.883215	56.802819	1.5111	-5.296	-12.331	12.823	13.406	12.093
325.323767	57.123530	1.0737	-1.572	-4.760	12.824	13.078	12.416
322.978181	56.864413	0.6608	0.325	-0.034	12.826	13.816	11.844
326.795470	56.843069	0.1883	-1.708	-2.533	12.826	15.185	11.456
326.054352	57.456253	1.3499	-1.158	-6.228	12.826	13.147	12.332
325.822516	57.310010	1.4908	3.803	4.401	12.827	13.274	12.204
324.305266	58.196593	1.3466	-1.605	-4.338	12.828	13.317	12.167
327.122761	57.310342	2.4228	-12.966	-5.589	12.831	13.260	12.229
326.206592	57.627091	1.1861	0.770	-0.576	12.832	13.175	12.313
326.873898	57.491290	1.5207	3.932	2.163	12.832	13.306	12.204
324.714094	58.704689	1.1602	1.177	-3.333	12.834	13.297	12.195
324.029651	58.340716	0.6690	4.953	-0.108	12.834	13.865	11.835
326.763461	57.883058	1.6947	-6.024	-5.722	12.836	13.275	12.221
324.635987	57.101630	1.9957	-4.491	-5.638	12.838	13.232	12.270
326.361335	57.665868	0.3263	-2.480	-2.172	12.839	14.804	11.543
323.717782	56.644238	0.6554	-4.421	-3.583	12.839	13.732	11.873
325.666559	57.554959	0.6986	-3.205	-2.352	12.839	13.868	11.841
322.796282	57.575836	1.0920	-7.090	-5.860	12.841	13.357	12.146
326.374364	57.445629	0.6149	-1.082	1.082	12.843	13.767	11.891
323.645146	58.405775	0.3106	-3.445	-3.529	12.844	14.240	11.703
324.935214	57.364900	1.1459	-7.147	-7.392	12.844	13.195	12.320
325.843060	57.664935	1.0768	-1.661	-4.594	12.844	13.089	12.433
322.630956	57.872468	2.8438	16.875	10.254	12.846	13.266	12.259
322.834339	58.144563	0.1519	-3.367	-2.762	12.847	15.975	11.373
324.253275	57.012574	4.2449	19.031	16.666	12.848	13.356	12.182
325.046754	57.241931	0.6095	-2.212	-3.988	12.849	13.704	11.942
326.698750	56.925089	0.9357	-3.796	-1.445	12.850	13.249	12.267
325.749706	56.250200	2.1159	14.991	2.688	12.851	13.314	12.220
324.032195	57.662273	8.8177	45.913	5.039	12.851	13.555	11.857
324.819632	57.119253	0.6182	-3.228	-7.477	12.852	13.739	11.916
327.164290	57.480732	1.1314	2.411	0.885	12.853	13.471	12.092
325.059643	57.697485	0.6120	-1.655	-1.780	12.853	13.099	12.443
324.093520	57.055698	0.2623	-4.557	-3.950	12.853	13.316	12.204
324.409171	57.231785	0.2730	-2.524	-3.511	12.854	14.714	11.577
326.511850	58.327094	1.2495	-4.265	-5.819	12.856	13.213	12.327
322.841213	58.279732	0.2291	-2.536	-3.863	12.856	15.314	11.473
324.397932	56.829548	0.4277	-3.020	-2.906	12.856	13.869	11.866
322.389955	57.710176	0.9482	-6.209	-7.755	12.857	13.988	11.812
324.287791	57.538404	0.6133	-5.212	-12.294	12.857	13.858	11.872
324.867112	57.059014	2.4541	-10.752	-30.485	12.857	13.327	12.218
326.021344	57.851049	2.3673	3.111	4.051	12.858	13.284	12.257
325.677478	57.500749	0.1180	-2.620	-2.210	12.859	14.669	11.599
326.187896	56.871613	2.1535	5.837	0.389	12.860	13.323	12.227
324.328996	56.731124	0.5774	-1.523	-2.313	12.862	13.187	12.352
326.057973	57.334659	0.9654	-7.258	-5.606	12.863	13.234	12.313
326.928255	56.959967	0.7648	1.355	-0.647	12.863	13.902	11.858
325.562590	57.387245	0.7954	-7.902	-7.172	12.864	13.338	12.214
325.283481	56.680825	1.3905	-3.911	-13.322	12.864	13.342	12.184
325.832140	57.497854	0.7124	-7.414	-6.248	12.865	13.867	11.879
324.564941	58.785114	0.8640	-3.226	-9.440	12.865	14.001	11.818
324.204362	57.421746	1.3257	-6.638	-9.486	12.866	13.226	12.329
325.540485	57.954716	0.6053	-7.477	-7.970	12.866	13.699	11.970
325.675411	57.503937	0.6558	1.059	1.601	12.869	13.842	11.894
323.800873	57.683473	3.5787	49.769	25.670	12.870	13.275	12.295
323.217610	57.456269	1.2214	-3.661	-4.607	12.871	13.318	12.210
324.997492	58.602653	2.7176	21.596	7.988	12.872	13.287	12.288
325.435863	56.564172	0.1592	-4.553	-3.915	12.872	14.661	11.615
326.179249	57.958969	1.1728	2.481	-3.623	12.872	13.227	12.335
324.696639	58.467263	1.0890	-1.391	-3.323	12.872	13.137	12.450
324.892766	58.475732	1.6781	-6.412	2.476	12.873	13.542	12.072
326.166253	58.202771	1.3410	-1.311	-1.174	12.873	13.313	12.257
324.277510	58.812105	2.0285	4.454	2.926	12.874	13.387	12.197
322.460190	57.485575	0.6621	0.534	-2.481	12.874	14.126	11.780
322.568078	57.197036	0.1733	-2.678	-2.586	12.874	15.598	11.464
323.019075	56.514600	0.7487	-5.001	0.749	12.875	13.986	11.840
324.157047	57.926814	0.2424	-4.860	1.167	12.877	14.303	11.723
325.935860	56.538066	0.5951	-1.343	-1.651	12.878	13.741	11.960
322.705677	57.724221	1.0303	0.203	-8.756	12.878	13.882	11.889
323.009464	58.146746	1.7220	-8.847	-7.402	12.879	13.438	12.152
326.809871	57.842975	0.9690	1.068	-5.388	12.880	14.246	11.750
325.413560	58.542716	0.0000	0.000	0.000	12.882	13.567	12.028
324.185724	56.549504	2.2158	8.315	0.054	12.882	13.418	12.184
322.706476	57.863347	0.5857	-7.518	-10.893	12.884	13.943	11.866
325.688689	57.489816	1.3746	-0.212	-8.947	12.885	13.446	12.141
324.905411	57.585408	1.0102	-1.492	-5.033	12.885	13.196	12.406
324.518942	58.126248	0.6190	-3.384	-4.675	12.885	14.065	11.820
323.260412	57.613854	1.3010	-5.059	-6.408	12.886	13.234	12.362
327.169475	57.107957	0.4600	-4.655	-3.630	12.886	13.424	12.174
326.524221	57.920592	0.6379	2.360	0.752	12.887	13.883	11.900
325.106730	58.870619	0.6958	-5.415	-8.834	12.888	13.853	11.920
325.236558	56.817831	0.2169	-4.190	-2.741	12.888	16.111	11.389
323.346364	57.348719	1.4210	4.615	-4.636	12.889	13.661	12.030
322.838148	58.123682	2.0527	6.427	5.364	12.889	13.510	12.125
324.536469	57.823465	0.5560	-2.388	-2.434	12.889	13.351	12.239
326.424753	56.722391	0.5008	-5.739	-2.430	12.890	14.377	11.694
325.827541	56.344735	1.3646	-6.282	-2.583	12.891	13.248	12.361
325.229323	56.705588	0.3009	-3.326	-2.857	12.892	16.360	11.347
325.258910	58.031164	1.1255	-1.985	-4.940	12.893	13.278	12.326
324.059194	57.460537	0.4285	-1.331	0.151	12.895	14.030	11.849
323.970502	58.195059	0.7615	-2.492	-3.867	12.896	13.200	12.416
324.038046	58.026783	1.3871	-3.292	-5.709	12.896	13.417	12.209
326.279500	56.894659	1.9873	-3.172	-7.674	12.896	13.367	12.184
325.723681	57.812936	0.6055	1.636	-1.048	12.896	13.794	11.961
322.687969	57.345641	0.6030	-3.367	-0.254	12.898	13.863	11.925
323.527641	58.531160	1.1401	5.320	0.158	12.898	13.389	12.230
323.200537	58.084436	2.1037	3.887	-0.637	12.898	13.378	12.246
326.984668	58.209387	1.1797	-3.583	-4.632	12.899	13.320	12.301
326.010021	58.042292	0.9130	-4.596	-13.002	12.899	13.716	12.011
325.775210	58.679742	0.7294	1.754	-1.481	12.901	13.278	12.345
324.824002	56.153285	0.5596	3.889	-1.239	12.901	13.829	11.952
324.236350	56.376542	0.4206	-4.376	-4.694	12.902	13.335	12.283
322.590352	57.475163	0.4468	-3.810	-2.607	12.902	14.351	11.740
326.621038	56.716153	2.4821	-1.789	-10.452	12.903	13.370	12.266
322.891583	56.833743	1.5723	10.241	1.283	12.906	13.410	12.233
325.213677	57.941686	2.4759	3.860	-10.684	12.906	13.420	12.232
324.609154	56.971871	0.6476	-6.354	-4.464	12.907	13.743	11.948
326.577805	57.468179	1.6161	-1.932	-8.335	12.907	13.283	12.342
324.618929	57.726197	0.7968	-2.733	-2.459	12.910	13.157	12.503
323.609229	57.275270	0.9585	-2.563	-4.959	12.912	13.310	12.330
323.318080	57.901522	2.0800	-27.236	7.184	12.915	13.380	12.274
324.778047	58.016712	0.5302	1.699	-1.077	12.915	14.137	11.836
325.718645	57.933328	0.7458	-4.445	-8.115	12.915	13.345	12.301
325.238402	56.375447	1.1993	-12.329	-6.370	12.916	13.575	12.130
325.610365	56.529295	0.5628	0.962	0.967	12.916	13.937	11.922
322.681120	57.432516	0.3843	-4.121	-3.166	12.917	15.603	11.499
326.456249	58.189460	0.2891	-4.029	-3.562	12.917	13.999	11.894
325.761637	58.125721	1.1733	-3.632	-3.315	12.918	13.259	12.405
324.780278	58.169593	0.8768	-3.239	-3.657	12.918	13.468	12.200
323.807398	57.234231	0.5485	-6.353	-0.929	12.918	13.798	11.994
324.979831	57.295083	0.1674	-3.118	-3.114	12.918	14.630	11.680
325.932253	58.658994	4.3928	-11.996	-10.499	12.919	13.436	12.246
324.918917	56.597795	0.3727	-0.471	-1.037	12.920	14.406	11.748
322.388322	57.895750	0.7358	-1.978	-6.489	12.921	14.063	11.872
322.660964	58.222067	0.6308	-5.266	-5.205	12.921	13.927	11.933
326.034201	56.370748	2.2127	16.255	-9.979	12.922	13.341	12.181
323.859350	58.159094	0.2119	-4.030	-2.662	12.923	14.556	11.709
326.033539	56.657721	1.7788	-2.613	-7.703	12.924	13.404	12.273
325.197678	57.333455	0.4852	-2.761	-4.733	12.924	14.141	11.846
326.048815	57.392763	1.1288	-3.876	-4.033	12.925	13.419	12.257
327.065286	57.139173	1.0281	-0.044	-2.846	12.925	13.440	12.237
324.789190	57.037035	0.8957	-5.948	-7.454	12.926	13.429	12.181
324.095383	58.445120	1.7656	2.570	6.418	12.928	13.333	12.066
325.362294	56.698504	0.2910	-4.010	-4.584	12.928	13.323	12.346
323.721961	58.796412	0.2361	-4.678	-0.071	12.931	14.247	11.817
326.341552	57.575789	0.5670	-7.493	-6.016	12.932	14.134	11.854
325.410347	57.844665	0.5437	-0.970	-0.185	12.933	13.832	11.997
327.252029	57.633898	1.3798	3.789	-5.463	12.937	13.496	12.219
325.198563	56.730917	0.5116	0.746	-2.850	12.937	13.922	11.957
323.664064	56.509650	0.1872	-4.978	-2.957	12.938	14.578	11.707
324.485926	56.696157	6.6738	50.911	34.337	12.938	13.627	12.140
322.896772	56.657646	2.2401	14.765	14.935	12.938	13.472	12.239
324.152276	58.637583	0.5124	5.693	2.848	12.939	14.455	11.755
326.157231	57.117056	0.4663	-4.662	-3.490	12.939	13.509	12.200
323.321423	57.998299	2.8735	54.245	18.408	12.939	13.376	12.342
324.578252	58.539223	1.4206	-2.243	-1.837	12.940	13.469	12.249
323.388975	57.725788	2.0490	19.936	9.172	12.941	13.363	12.345
324.292083	57.674980	1.0023	-3.697	-6.092	12.941	13.272	12.432
324.095810	57.188377	0.2557	-2.739	-3.057	12.942	14.732	11.682
325.255501	58.080397	1.0685	-1.853	-3.722	12.943	13.530	12.226
325.706909	56.523634	0.2229	-3.428	-2.684	12.943	14.898	11.645
325.073214	58.760246	0.7660	1.050	0.186	12.945	13.427	12.288
324.232862	57.826764	0.5866	-5.629	-4.247	12.945	14.245	11.837
323.587821	57.792521	1.6132	-6.123	-7.625	12.946	13.606	12.154
323.247607	57.312971	0.9880	-2.944	-5.873	12.947	13.233	12.493
323.089044	58.204791	1.0265	-1.828	-4.395	12.947	13.340	12.370
325.479282	56.265229	0.4990	-4.791	0.671	12.949	14.035	11.923
323.996428	58.292431	1.1413	-3.942	-3.424	12.950	13.309	12.416
326.181936	57.014500	0.6800	-0.721	-1.353	12.951	13.471	12.263
323.349604	58.259436	1.4179	-5.635	-3.189	12.951	13.488	12.254
325.482120	56.283040	1.2150	-0.064	2.201	12.951	13.337	12.386
323.744642	58.131957	0.6863	-3.109	-3.349	12.954	14.034	11.930
327.017018	57.283441	2.2433	-13.909	-17.891	12.954	13.373	12.344
324.503941	57.635226	0.7833	-3.408	-6.042	12.955	13.231	12.485
325.954914	56.924342	3.2693	7.111	-1.977	12.956	13.424	12.321
322.672243	57.942650	3.4013	15.803	-5.748	12.957	12.941	11.772
323.047214	56.675247	0.8284	-3.280	-3.916	12.958	13.675	12.123
323.828747	56.306260	0.5763	-0.908	0.414	12.958	14.101	11.909
326.958008	57.893622	1.7701	1.171	-5.785	12.960	13.632	12.156
325.274029	58.466269	1.3991	10.825	-0.333	12.960	13.458	12.292
325.335521	56.298365	1.3415	-4.676	-6.975	12.960	13.443	12.308
324.752252	57.279384	2.5608	-17.730	-20.942	12.960	13.377	12.368
323.961548	57.102275	1.1176	-2.341	-5.281	12.960	13.469	12.277
324.074444	58.492554	0.5011	-3.820	-2.365	12.961	14.113	11.908
323.999677	57.964340	0.5793	-1.993	-0.060	12.962	13.929	11.988
323.069613	57.273352	1.4899	-4.620	-4.615	12.962	13.408	12.341
327.328671	57.563105	0.6970	-0.735	-7.749	12.963	14.033	11.946
324.690682	58.770557	0.6810	-4.876	-4.848	12.964	13.420	12.319
325.867820	56.727537	2.0540	28.452	22.667	12.965	13.417	12.342
322.841941	57.342496	2.6802	13.633	3.971	12.965	13.360	12.404
326.525100	58.206740	0.2742	-2.694	-2.801	12.965	14.311	11.838
323.549979	56.571045	1.0074	-2.962	-4.124	12.966	13.323	12.427
325.490878	56.392923	0.9078	-0.763	-4.926	12.966	13.442	12.309
326.509740	57.138651	0.5734	-0.484	-1.914	12.967	14.106	11.916
326.049807	56.388406	0.5289	-0.324	-3.234	12.967	14.254	11.861
325.892737	58.254522	1.9521	13.230	5.298	12.968	13.436	12.322
322.670453	57.750402	2.7027	19.080	0.859	12.969	13.335	12.395
323.969487	57.130765	0.1765	-5.018	-2.208	12.969	14.656	11.729
322.985762	57.692423	1.6375	-8.620	-9.880	12.970	13.367	12.400
322.748266	58.425435	0.5625	3.307	-2.607	12.970	13.978	11.982
324.029324	56.597193	1.5311	4.792	4.429	12.971	13.492	12.286
322.343320	57.135444	0.6082	-12.026	-7.227	12.971	13.957	11.993
324.643241	57.645714	0.4822	-2.611	-3.401	12.971	13.837	12.044
326.187010	56.556870	2.0401	6.302	-12.103	12.972	13.461	12.320
322.629141	57.863762	2.2790	25.875	12.844	12.972	13.432	12.348
324.099833	58.748893	0.6744	-5.413	-6.190	12.973	13.379	12.382
324.505916	57.960251	0.3648	-1.613	0.153	12.973	14.274	11.862
326.998823	57.206774	0.1929	-2.782	-2.479	12.974	14.411	11.820
322.696635	57.683097	2.7971	-0.851	-3.771	12.975	13.404	12.385
323.390850	58.552445	0.6133	0.614	0.727	12.975	13.960	11.998
323.003394	57.639042	0.4775	-0.342	0.713	12.977	14.168	11.906
323.467255	58.357319	1.1914	-3.917	-7.386	12.977	13.468	12.315
325.339201	56.580999	0.2237	-4.419	-3.742	12.979	14.553	11.778
326.396747	58.567126	0.6505	-5.897	-3.622	12.979	13.907	12.029
325.079200	56.142947	0.3612	-2.393	-3.497	12.979	14.432	11.817
323.743783	56.904653	1.1998	-2.000	-3.304	12.979	13.435	12.347
324.221778	56.776790	0.2092	-1.521	-0.608	12.982	14.586	11.776
325.050090	57.018153	0.2826	1.468	-2.373	12.982	14.347	11.850
325.196070	56.563669	1.3488	-2.672	-5.408	12.982	13.713	12.147
323.206735	58.364788	1.4814	9.633	3.930	12.983	13.479	12.319
323.295480	56.395603	0.3925	-1.455	-2.594	12.986	14.325	11.861
323.476630	57.782910	0.8734	-1.113	-3.894	12.987	13.431	12.355
323.823105	56.615557	0.8617	1.101	-1.850	12.987	14.059	11.967
326.926342	56.786858	0.7542	-0.041	-2.357	12.987	13.441	12.349
326.012129	58.158030	0.5729	-6.756	-5.393	12.987	14.039	11.975
326.671811	57.002998	0.1131	-2.577	-2.462	12.990	15.955	11.512
324.301810	56.867351	0.5337	-0.315	-0.502	12.991	13.879	12.063
326.391137	56.879336	0.1472	-2.732	-2.505	12.991	14.785	11.734
